Corporate ID,Scientist,Person,ABCK_Ki,ABCK_Cell,ABCK_WB,PBadjCell,H-PB_%F,H-CL,CACO,AURKA,FGFRx,FLTx,CDK15,CKD13,PRK,PDGFR BETA,TRKA,HEK293_%I(20 uM),HERG_%I(30 uM),ABCK_1mM,Lot ID,Parent MW,CACO(50 uM),C-CL,C-CL_F%,R-CL,R-CL_F%,1A2_%I(15 uM),1A2_%I(20 uM),1A2_%I(25 uM),1A2_IC50 (uM),2B6_%I(15 uM),2B6_%I(20 uM),2B6_%I(25 uM),2B6_IC50 (uM),2C19_%I(15 uM),2C19_%I(20 uM),2C19_%I(25 uM),2C19_IC50 (uM),2C8_%I(15 uM),2C8_%I(20 uM),2C8_%I(25 uM),2C8_IC50 (uM),2C9_%I(15 uM),2C9_%I(20 uM),2C9_%I(25 uM),2C9_IC50 (uM),2D6_%I(15 uM),2D6_%I(20 uM),2D6_%I(25 uM),2D6_IC50 (uM),3A4_MDZ_%I(15 uM),3A4_MDZ_%I(20 uM),3A4_MDZ_%I(25 uM),3A4_MDZ_IC50 (uM),3A4_TST_%I(15 uM),3A4_TST_%I(20 uM),3A4_TST_%I(25 uM),3A4_TST_IC50 (uM),TDI_2C19_%AR(10 uM),TDI_2C19_%AR(2.5 uM),TDI_2C19_%AR(25 uM),TDI_2C19(10 uM),TDI_2C19(2.5 uM),TDI_2C19(25 uM),TDI_2C9_%AR(10 uM),TDI_2C9_%AR(2.5 uM),TDI_2C9_%AR(25 uM),TDI_2C9(10 uM),TDI_2C9(2.5 uM),TDI_2C9(25 uM),TDI_2D6_%AR(10 uM),TDI_2D6_%AR(2.5 uM),TDI_2D6_%AR(25 uM),TDI_2D6(10 uM),TDI_2D6(2.5 uM),TDI_2D6(25 uM),TDI_3A4_%AR(10 uM),TDI_3A4_%AR(2.5 uM),TDI_3A4_%AR(25 uM),TDI_3A4(10 uM),TDI_3A4(2.5 uM),TDI_3A4(25 uM),HERG_%I(6 uM),HERG_%I(15 uM),PATCH%I(5 uM),PATCH%I(10 uM),KARPAS,FGFR3_BAF3_LUMI,HEK293_%I(4 uM),HEK293_%I(10 uM),HEK293,ABCK_WB_PLASMA_PSLP76,ABCK_WB_JURKAT_PSLP76,ABCK_WB_PERK,ABCK_WB_PERK_Emax,TF1-BCRABL,FASSIF (ug/mL),PH7.4 (ug/mL),SGF (ug/mL),SGK2,IDO_HELA,PI3KA_SPA_2UM_ATP,PI3KA_PAKT_SKOV3_ICW,PI3KD_HUM_ENZ_SPA_2UM_ATP,PI3KD-RAMOS,SUDHL6-PROLIF-LUM,PI3KG_SPA_2UM_ATP,AXL,JNK1,SGK3,H-CL_F%,cLogP_LogP,cPSA_PSA (A2),AKT1,AURKB,BRAF,BTK,CAMK2D,CHEK1,CHEK2,CLK3,DDR2,DYRK2,EGFR,EPHA2,EPHB4,ERBB4,FAK,GSK3B,HIPK3,ABCK,IGF1R,IKKA,IKKB,JAK1,JAK2,KIT,LOK,LRRK2,MAP3K8,MAP4K2,MAPKAPK2,MINK,MSSK1,NLK,PAK1,PAK4,PHKG2,PIM1,PIM2,PKCD,PRKD1,RET,ROCK1,RPS6KB1,RSK2,SGK1,SRC,STK4,SYK,TGFBR1,TIE2,ZAP70,Mol Block
IDNUMx9652,JPAN,JP,23,6656,0,0,0,0,0,0,0,800,3273,10000,0,0,8389,51,54,0,1,454.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,80,0,1285,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7544,0,0,0,0,0,0,0,0,0,0,10000,CC(=O)Nc1ccc2c(c1)oc(=O)cc2COC(=O)c1n[nH]c2c1cccc2
IDNUMx9655,KAILIU,KA,44,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,93,42,0,1,418.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(c1ccccc1S(=O)(=O)C(C)C)Nc1cccc2c1[nH]nc2
IDNUMx9656,JPAN,JP,7,2806,0,2985,94,0.7,0.1,0,0,231,7438,10000,0,0,3165,94,29,0,1,455.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2.7,93,0,2992,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,10000,O=C(c1n[nH]c2c1cccc2)N=c1sc2c(n1C)cccc2
IDNUMx9657,LKONG,LK,8231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,492.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)CCCCCCNC(=O)c1n[nH]c2c1cccc2
IDNUMx9659,KAILIU,KA,32,6742,0,0,0,0,0,0,0,557,1215,10000,0,0,2035,100,87,0,1,424.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,61,0,8194,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,0,10000,O=C(c1n[nH]c2c1cccc2)OCC1CC1(Cl)Cl
IDNUMx9660,JPAN,JP,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,1,454.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cc1onc(c1)NC(=O)C(C(C)C)OC(=O)c1n[nH]c2c1cccc2
IDNUMx9663,KAILIU,KA,17,2651,0,176733,1.5,1,0.5,0,0,213,474,2427,0,0,369,99,87,0,1,425.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3.3,94,0,1859,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,10000,CCc1ccc(cc1)NC(=S)Nc1ccc2c(c1)[nH]nc2
IDNUMx9664,LKONG,LK,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,1,431.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(Nc1ccc(cc1)Oc1ccccc1)COC(=O)c1n[nH]c2c1cccc2
IDNUMx9668,LKONG,LK,3,528,0,8000,6.6,0.9,0.4,0,0,731,5369,7771,0,0,489,69,44,332,1,474.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4.2,86,0,2145,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,10000,O=C(c1cccc2c1[nH]nc2)Nc1cccc(c1)c1nnco1
IDNUMx9671,LKONG,LK,9,449,0,0,0,0,0,0,0,850,4715,3085,0,0,750,99,56,0,1,460.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,86,0,2367,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,10000,Cc1cccc(n1)NC(=O)C1CCN(CC1)C(=O)c1n[nH]c2c1cccc2
IDNUMx9674,LKONG,LK,12,2657,0,0,0,0,0,0,0,964,5583,10000,0,0,884,86,25,0,1,445.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,100,0,773,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6765,0,0,0,0,0,0,0,0,0,0,10000,O=C(Nc1ccc(cc1)C(=O)N)COC(=O)c1n[nH]c2c1cccc2
IDNUMx9677,LKONG,LK,43,13890,0,0,0,0,0,0,0,0,0,0,0,0,0,52,55,0,1,428.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(NCc1ccc(cc1)CN1CCOCC1)CCNC(=O)c1ccc2c(c1)[nH]nc2
IDNUMx9680,LKONG,LK,3,353,0,0,0,0,0,0,0,357,737,6569,0,0,260,57,23,340,1,464.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,89,0,2939,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,10000,COC(=O)c1n[nH]c2c1cc(cc2)NC(=O)C1CCC1
IDNUMx9682,LKONG,LK,1.4,144,0,465,31,1,0.2,0,0,690,1188,1661,0,0,568,99,72,164,1,449.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3.6,83,0,3218,0,0,0,0,0,0,9102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,10000,O=C(c1n[nH]c2c1cccc2)OCc1onc(c1)c1ccccc1
IDNUMx9683,LKONG,LK,2,231,0,1100,21,1.1,0.3,0,0,462,980,1380,0,0,479,99,75,126,1,463.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,83,0,3969,0,0,0,0,0,0,9450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,10000,CCOc1ccc(cc1)NC(=O)COC(=O)c1n[nH]c2c1cccc2
IDNUMx9687,LKONG,LK,3,218,0,807,27,0.9,0.4,0,0,529,1913,1625,0,0,428,99,73,117,1,477.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4.4,83,0,4316,0,0,0,0,0,0,7072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8231,0,0,0,0,0,0,0,0,0,0,10000,N#Cc1ccc(cc1)NC(=O)COC(=O)c1n[nH]c2c1cccc2
IDNUMx9688,OVECHORKIN,OV,22,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,99,33,0,1,406.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(Nc1ccccc1F)COC(=O)c1n[nH]c2c1cccc2
IDNUMx9690,LKONG,LK,8,1627,0,0,0,0,0,0,0,1280,1895,10000,0,0,413,87,5.2,0,1,457.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,93,0,1938,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8375,0,0,0,0,0,0,0,0,0,0,10000,COc1cc(CCNC(=O)COC(=O)c2n[nH]c3c2cccc3)ccc1OC
IDNUMx9692,OVECHORKIN,OV,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,378.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCN1C(=O)C(=CNc2ccc3c(c2)cn[nH]3)C(=O)N(C1=S)CC
IDNUMx9693,OVECHORKIN,OV,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1,350.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC(=O)C(c1ccccc1)NC(=O)c1n[nH]c2c1cccc2
IDNUMx9694,LKONG,LK,1.5,394,0,24625,1.6,1.1,11,0,0,314,1562,4183,0,0,219,84,11,299,1,473.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,104,0,1995,0,0,0,0,0,0,9608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8098,0,0,0,0,0,0,0,0,0,0,10000,O=C(c1n[nH]c2c1cc(cc2)[N+](=O)[O-])NCc1cccnc1n1cccn1
IDNUMx9695,OVECHORKIN,OV,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,354.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(c1n[nH]c2c1cccc2)N1CCN(CC1)c1ccncc1
IDNUMx9697,OVECHORKIN,OV,6786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,1,363.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FC(Oc1cccc(c1)CN(C(=O)c1cccc2c1[nH]nc2)C)F
IDNUMx9698,OVECHORKIN,OV,76,7199,0,0,0,0,0,0,0,0,0,0,0,0,0,81,42,0,1,412.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(c1n[nH]c2c1cccc2)N1CCN(CC1)S(=O)(=O)c1ccccc1F
IDNUMx9699,LKONG,LK,4,650,0,0,0,0,0,0,0,457,1517,5178,0,0,296,66,12,284,1,463.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,109,0,2812,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,10000,Cc1ccc(c(c1)S(=O)(=O)N1CCN(CC1)C(=O)c1n[nH]c2c1cccc2)C
IDNUMx9702,OVECHORKIN,OV,43,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,69,26,0,1,406.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cc1cc(ccc1C)S(=O)(=O)N1CCN(CC1)C(=O)c1n[nH]c2c1cccc2
IDNUMx9703,OVECHORKIN,OV,45,5593,0,0,0,0,0,0,0,0,0,0,0,0,0,95,78,0,1,426.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oc1ccccc1NC(=O)c1cccc2c1[nH]nc2
IDNUMx9704,LKONG,LK,25,15000,0,0,0,0,0,0,0,10000,10000,10000,0,0,713,22,17,0,1,463.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,93,0,2974,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,10000,O=C(CN(S(=O)(=O)c1ccc(cc1)Br)C)Nc1ccc2c(c1)cn[nH]2
IDNUMx9705,OVECHORKIN,OV,39,2798,0,0,0,0,0,0,0,0,0,0,0,0,0,76,61,0,1,420.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COCCN(C(=O)COC(=O)c1n[nH]c2c1cccc2)Cc1cccs1
IDNUMx9706,OVECHORKIN,OV,21,2112,0,0,0,0,0,0,0,497,10000,2206,0,0,309,89,55,0,1,415.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,104,0,285,0,0,0,0,0,0,7239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7392,0,0,0,0,0,0,0,0,0,0,10000,O=C(c1n[nH]c2c1cccc2)OCc1cnn(c1)c1ccccc1
IDNUMx9708,OVECHORKIN,OV,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,1,404.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cc1cc(ccc1NC(=O)c1cccc2c1[nH]nc2)N1CCOCC1
